Index,DataA,DataB
5174,99.7,50.8
5175,85.7,46.2
5176,108.5,48.0
5177,88.8,45.0
5178,106.7,47.0
5179,106.0,42.1
5180,86.6,57.2
5181,84.3,55.1
5182,109.0,43.5
5183,114.5,48.4
5184,104.1,43.2
5185,96.2,52.9
5186,86.2,45.9
5187,91.5,50.3
5188,83.0,50.6
5189,95.1,49.4
5190,138.5,44.8
5191,105.6,49.7
5192,95.1,52.2
5193,90.0,44.4
5194,107.4,50.7
5195,87.5,59.1
5196,99.9,42.8
5197,111.5,52.6
5198,96.5,43.6
5199,109.0,52.4
5200,106.2,49.0
5201,90.1,48.5
5202,101.7,50.3
5203,92.8,52.7
5204,99.2,45.4
5205,121.5,56.0
5206,90.7,48.8
5207,92.4,44.1
5208,99.5,46.9
5209,117.6,46.3
5210,98.7,51.8
5211,93.1,52.0
5212,96.4,45.7
5213,102.5,50.9
5214,90.7,59.4
5215,96.2,44.8
5216,107.0,53.8
5217,119.0,49.2
5218,87.2,49.0
5219,94.1,48.7
5220,108.9,47.5
5221,105.9,46.1
5222,87.4,53.6
5223,110.8,50.0
5224,98.2,51.7
5225,81.3,49.8
5226,98.1,53.9
5227,106.7,47.2
5228,98.9,49.6
5229,94.9,51.6
5230,106.5,55.4
5231,106.5,40.6
5232,109.4,47.4
5233,109.6,52.9
5234,110.7,52.3
5235,104.9,43.9
5236,97.6,45.6
5237,97.2,47.3
5238,107.4,56.5
5239,97.7,48.7
5240,94.6,52.8
5241,104.3,50.1
5242,104.4,50.1
5243,107.8,47.1
5244,89.7,59.4
5245,121.3,44.4
5246,110.0,57.1
5247,85.0,54.7
5248,101.8,42.8
5249,78.8,54.8
5250,87.5,55.7
5251,90.3,48.4
5252,101.3,56.2
5253,98.7,55.1
5254,80.6,50.3
5255,100.7,51.9
5256,94.5,42.6
5257,107.5,50.8
5258,86.3,51.1
5259,90.3,53.3
5260,107.4,50.4
5261,110.1,50.5
5262,91.0,47.1
5263,85.1,45.4
5264,98.4,54.0
5265,92.7,50.2
5266,93.8,53.6
5267,112.0,50.3
5268,100.7,53.2
5269,101.8,49.9
5270,104.7,52.3
5271,95.7,57.3
5272,113.6,53.9
5273,92.9,54.8
5274,93.7,50.7
5275,87.8,49.0
5276,108.7,49.3
5277,94.4,43.0
5278,103.2,49.5
5279,93.0,45.2
5280,90.0,49.8
5281,103.0,59.4
5282,123.8,54.8
5283,111.7,54.1
5284,89.8,50.4
5285,100.4,49.2
5286,96.2,49.5
5287,96.1,49.7
5288,89.3,50.5
5289,99.9,55.6
5290,94.1,42.0
5291,124.5,46.3
5292,101.7,52.6
5293,94.3,42.2
5294,112.2,49.0
5295,105.7,54.1
5296,92.1,54.3
5297,107.5,49.9
5298,111.8,49.1
5299,90.8,37.9
5300,81.5,53.0
5301,96.9,43.1
5302,104.0,50.9
5303,92.2,54.8
5304,73.2,47.4
5305,98.0,45.1
5306,95.4,56.1
5307,75.2,47.1
5308,92.5,53.6
5309,102.2,51.3
5310,99.1,55.9
5311,104.3,47.6
5312,109.5,47.3
5313,94.3,54.1
5314,83.3,47.8
5315,109.4,50.2
5316,107.8,58.5
5317,92.6,44.4
5318,131.7,58.2
5319,109.9,42.9
5320,97.0,52.7
5321,104.8,56.0
5322,85.2,48.9
5323,95.9,50.5
5324,98.4,49.9
5325,93.3,50.8
5326,117.2,54.4
5327,109.7,54.1
5328,93.1,45.3
5329,118.5,52.8
5330,95.0,55.7
5331,96.0,55.4
5332,103.9,49.3
5333,101.5,53.2
5334,111.6,52.3
5335,98.9,52.1
5336,107.3,48.3
5337,104.7,51.0
5338,111.6,50.3
5339,93.8,55.3
5340,106.1,51.2
5341,94.9,49.7
5342,97.5,49.9
5343,87.8,51.3
5344,108.5,51.0
5345,73.9,55.1
5346,99.9,51.7
5347,96.2,38.6
5348,99.3,51.8
5349,100.9,52.3
5350,105.0,44.5
5351,102.9,50.1
5352,108.8,52.9
5353,112.4,52.0
5354,109.1,48.5
5355,111.8,44.1
5356,87.9,46.1
5357,89.2,55.0
5358,100.3,43.8
5359,102.0,50.6
5360,94.9,51.8
5361,87.9,47.3
5362,116.4,48.5
5363,110.3,44.8
5364,100.6,42.7
5365,99.4,53.1
5366,97.7,38.8
5367,100.4,50.5
5368,100.3,58.9
5369,99.2,55.8
5370,105.5,51.2
5371,75.9,54.0
5372,97.8,52.6
5373,91.5,52.2
5374,98.3,44.6
5375,90.2,52.8
5376,102.8,55.6
5377,106.8,57.4
5378,98.5,46.5
5379,101.0,49.7
5380,89.9,52.3
5381,105.5,50.9
5382,97.3,53.3
5383,92.6,45.6
5384,113.3,46.0
5385,104.6,42.2
5386,105.8,52.4
5387,96.9,33.8
5388,94.4,53.7
5389,96.2,44.9
5390,104.8,54.3
5391,105.4,58.5
5392,105.7,50.4
5393,104.8,52.5
5394,96.8,51.1
5395,90.5,42.4
5396,98.3,47.4
5397,81.7,59.8
5398,97.2,43.3
5399,98.9,51.6
5400,109.0,46.9
5401,101.6,45.0
5402,108.1,57.7
5403,92.1,57.1
5404,95.7,50.5
5405,105.9,44.5
5406,118.9,46.1
5407,95.5,51.5
5408,105.8,54.0
5409,96.8,53.9
5410,111.4,44.8
5411,120.7,54.6
5412,97.5,53.6
5413,107.2,48.3
5414,82.3,56.4
5415,99.4,49.3
5416,92.8,38.1
5417,106.0,52.4
5418,112.3,46.8
5419,99.8,43.0
5420,110.1,55.3
5421,93.2,50.8
5422,96.2,50.5
5423,100.0,51.3
5424,119.4,45.8
5425,104.1,45.5
5426,109.4,54.0
5427,91.7,43.6
5428,85.7,56.1
5429,91.2,59.5
5430,112.2,50.8
5431,107.8,46.0
5432,110.1,49.1
5433,117.5,57.1
5434,95.0,52.9
5435,94.2,44.1
5436,89.9,41.6
5437,123.7,55.1
5438,94.2,53.9
5439,106.1,49.9
5440,103.0,50.2
5441,91.4,47.5
5442,105.8,45.5
5443,92.3,44.6
5444,91.2,51.2
5445,92.4,43.9
5446,116.2,48.8
5447,96.9,52.1
5448,94.1,45.9
5449,106.8,47.3
5450,90.7,42.2
5451,101.4,54.1
5452,107.8,52.9
5453,125.0,48.6
5454,110.0,42.0
5455,105.5,49.1
5456,101.1,49.7
5457,113.1,49.9
5458,102.7,47.0
5459,114.4,51.1
5460,110.5,48.2
5461,101.2,38.8
5462,87.9,53.5
5463,116.6,50.1
5464,101.0,54.9
5465,93.3,50.9
5466,92.4,47.0
5467,106.1,39.5
5468,99.4,57.4
5469,108.5,54.5
5470,88.8,53.4
5471,93.5,49.8
5472,88.5,55.4
5473,99.0,44.8
5474,91.2,54.3
5475,81.2,51.6
5476,104.9,42.6
5477,108.6,47.8
5478,85.9,66.2
5479,112.1,52.3
5480,101.8,51.8
5481,109.3,47.3
5482,109.3,50.4
5483,84.5,42.7
5484,90.8,48.6
5485,114.5,47.3
5486,87.8,50.6
5487,109.0,51.6
5488,105.5,44.0
5489,107.3,47.0
5490,91.1,46.3
5491,95.5,56.5
5492,108.5,52.1
5493,100.6,48.7
5494,101.8,49.1
5495,102.4,45.3
5496,91.9,52.4
5497,102.2,46.5
5498,101.2,44.7
5499,99.9,48.9
5500,106.4,47.5
5501,99.4,55.3
5502,117.2,50.8
5503,85.7,56.9
5504,109.5,46.0
5505,112.1,50.1
5506,94.7,57.0
5507,107.1,47.4
5508,103.6,52.8
5509,100.1,53.3
5510,90.1,45.3
5511,103.0,50.4
5512,112.2,38.6
5513,86.4,54.4
5514,117.4,49.9
5515,103.6,45.8
5516,80.3,45.4
5517,100.0,52.0
5518,101.6,47.3
5519,81.8,48.1
5520,98.3,40.0
5521,96.1,53.0
5522,105.5,57.8
5523,107.2,48.7
5524,100.2,46.7
5525,105.3,45.5
5526,101.1,54.1
5527,92.1,53.0
5528,118.0,53.8
5529,102.1,50.9
5530,100.3,46.0
5531,81.2,52.8
5532,98.3,55.8
5533,107.0,43.6
5534,99.2,51.1
5535,116.6,52.5
5536,104.5,53.6
5537,109.3,50.5
5538,95.6,50.6
5539,106.8,50.4
5540,90.0,54.2
5541,85.0,39.7
5542,120.4,59.4
5543,81.7,50.5
5544,104.7,49.5
5545,98.9,45.4
5546,109.6,55.7
5547,114.0,58.3
5548,119.0,51.7
5549,109.1,39.8
5550,108.8,49.5
5551,93.6,39.4
5552,76.4,47.2
5553,104.8,50.6
5554,120.2,52.9
5555,97.3,45.7
5556,88.9,47.0
5557,109.2,52.3
5558,103.2,52.9
5559,116.4,47.2
5560,96.8,47.7
5561,99.6,45.7
5562,100.9,48.9
5563,102.9,50.1
5564,78.6,47.7
5565,124.8,48.9
5566,97.0,50.1
5567,96.9,44.5
5568,104.1,51.7
5569,106.2,43.4
5570,84.7,43.6
5571,96.7,49.7
5572,98.4,45.2
5573,100.3,52.2
5574,84.3,51.3
5575,87.6,51.8
5576,113.0,50.0
5577,101.0,52.2
5578,107.3,46.1
5579,91.4,58.9
5580,95.6,48.5
5581,94.0,63.2
5582,98.7,49.4
5583,100.1,58.2
5584,107.0,48.7
5585,100.0,54.7
5586,112.5,44.8
5587,85.8,51.5
5588,97.9,49.1
5589,101.8,50.3
5590,98.1,44.6
5591,101.9,53.0
5592,88.5,54.2
5593,103.4,48.7
5594,98.5,47.5
5595,103.9,43.4
5596,97.2,42.9
5597,104.4,50.9
5598,83.9,52.5
5599,92.4,47.0
5600,90.5,52.4
5601,86.0,47.0
5602,94.8,41.2
5603,91.0,42.9
5604,92.5,37.3
5605,99.8,49.1
5606,92.1,50.6
5607,107.1,49.7
5608,106.7,57.8
5609,95.2,40.1
5610,95.1,48.5
5611,86.5,48.4
5612,110.8,46.1
5613,100.7,56.0
5614,96.4,51.1
5615,103.6,48.4
5616,100.0,44.8
5617,115.7,52.5
5618,91.5,47.4
5619,96.3,52.2
5620,105.6,48.6
5621,112.1,57.1
5622,104.0,51.7
5623,95.3,46.0
5624,115.2,49.6
5625,97.3,55.2
5626,73.8,51.4
5627,106.0,59.5
5628,97.1,52.1
5629,102.8,59.7
5630,80.8,49.9
5631,94.6,54.1
5632,91.8,41.0
5633,90.1,49.7
5634,125.4,53.6
5635,92.8,51.9
5636,119.3,47.5
5637,92.2,48.0
5638,98.4,40.8
5639,101.3,41.5
5640,98.2,52.6
5641,102.5,53.6
5642,109.8,51.1
5643,101.4,49.8
5644,111.3,46.9
5645,102.3,50.8
5646,98.5,59.5
5647,119.6,46.4
5648,96.5,52.3
5649,103.4,42.7
5650,113.2,47.0
5651,92.2,46.7
5652,112.3,52.6
5653,94.9,51.7
5654,102.3,59.5
5655,92.0,41.7
5656,112.6,53.9
5657,102.1,48.1
5658,94.3,55.4
5659,86.2,43.0
5660,107.8,53.0
5661,107.8,51.1
5662,86.3,60.2
5663,114.3,48.5
5664,92.8,53.0
5665,102.3,45.3
5666,100.2,58.3
5667,89.1,52.4
5668,110.0,55.6
5669,111.0,54.8
5670,106.8,56.9
5671,110.8,45.8
5672,120.0,51.8
5673,113.1,56.0
5674,98.6,52.7
5675,91.8,51.2
5676,99.6,53.8
5677,111.6,56.7
5678,99.2,49.3
5679,90.3,46.4
5680,94.1,44.5
5681,95.1,43.1
5682,102.3,54.4
5683,97.6,47.6
5684,78.9,52.5
5685,106.4,42.5
5686,96.6,50.8
5687,106.4,59.8
5688,92.9,57.9
5689,94.5,51.3
5690,113.0,58.4
5691,100.1,42.8
5692,77.9,56.1
5693,105.0,34.9
5694,102.2,50.0
5695,100.6,48.6
5696,79.4,50.5
5697,98.7,49.2
5698,107.4,48.1
5699,104.3,52.0
5700,90.6,45.1
5701,106.7,47.9
5702,116.1,45.5
5703,93.8,46.7
5704,104.5,46.3
5705,115.9,54.9
5706,83.3,53.5
5707,103.9,48.0
5708,102.2,56.6
5709,89.5,45.5
5710,104.0,55.6
5711,110.0,43.4
5712,116.2,63.6
5713,86.9,51.6
5714,103.4,60.6
5715,78.3,46.5
5716,105.7,52.7
5717,99.9,50.5
5718,114.4,45.2
5719,111.3,48.4
5720,99.3,54.1
5721,106.0,50.7
5722,97.2,56.6
5723,106.4,54.9
5724,101.0,44.6
5725,101.8,48.3
5726,106.3,54.9
5727,109.7,47.7
5728,117.4,51.5
5729,105.9,48.8
5730,88.1,50.1
5731,114.0,54.8
5732,94.0,54.4
5733,108.0,46.3
5734,90.2,53.4
5735,105.2,45.7
5736,110.6,52.9
5737,103.8,54.5
5738,93.9,48.7
5739,93.8,54.8
5740,100.0,43.3
5741,72.4,52.7
5742,74.5,46.2
5743,89.6,45.3
5744,104.1,48.6
5745,90.2,55.3
5746,102.9,55.3
5747,92.4,58.7
5748,101.5,47.5
5749,86.6,54.9
5750,108.2,45.9
5751,125.7,54.6
5752,93.5,52.1
5753,96.0,47.7
5754,100.4,46.8
5755,97.9,52.3
5756,108.3,52.1
5757,101.4,53.3
5758,114.5,44.1
5759,96.4,55.4
5760,110.1,50.3
5761,86.5,54.3
5762,93.4,52.6
5763,100.1,45.6
5764,95.3,55.6
5765,105.0,56.0
5766,93.8,49.1
5767,93.3,54.7
5768,88.3,62.1
5769,97.6,51.2
5770,113.2,51.0
5771,107.4,55.3
5772,111.0,39.3
5773,125.3,46.7
5774,108.2,49.7
5775,112.5,53.2
5776,100.7,50.3
5777,91.3,54.0
5778,94.8,47.0
5779,95.6,51.1
5780,94.0,56.8
5781,105.4,46.1
5782,113.4,45.3
5783,124.4,46.9
5784,100.0,46.4
5785,106.6,45.1
5786,101.2,52.5
5787,83.0,43.7
5788,103.4,50.5
5789,103.6,59.4
5790,100.7,46.9
5791,97.5,42.7
5792,108.6,53.4
5793,79.4,48.5
5794,92.2,58.4
5795,117.1,52.0
5796,82.2,48.8
5797,104.7,61.9
5798,105.8,58.0
5799,93.9,55.7
5800,96.6,49.7
5801,89.9,45.6
5802,99.8,51.7
5803,105.3,40.8
5804,102.6,55.1
5805,107.2,50.0
5806,102.4,52.4
5807,102.5,37.0
5808,117.0,60.3
5809,110.0,57.6
5810,95.0,45.0
5811,115.7,50.5
5812,105.5,44.0
5813,80.3,51.7
5814,93.8,49.6
5815,95.4,58.1
5816,100.1,51.9
5817,106.7,52.3
5818,98.5,48.0
5819,89.9,50.2
5820,86.6,52.8
5821,81.2,47.7
5822,84.9,45.9
5823,107.0,51.9
5824,111.7,46.4
5825,108.2,50.7
5826,95.1,47.9
5827,108.9,57.3
5828,107.5,51.3
5829,121.5,47.5
5830,110.2,43.8
5831,94.7,51.1
5832,93.5,47.9
5833,121.4,58.1
5834,86.8,41.0
5835,98.1,55.7
5836,105.3,48.5
5837,102.8,47.0
5838,94.3,45.1
5839,92.0,45.8
5840,100.5,45.6
5841,102.0,45.7
5842,117.0,47.0
5843,84.4,52.8
5844,120.0,53.6
5845,81.3,54.2
5846,108.7,49.0
5847,110.0,51.5
5848,107.5,50.9
5849,98.7,52.8
5850,96.0,54.4
5851,105.6,48.3
5852,100.3,51.6
5853,105.4,49.4
5854,108.2,50.4
5855,88.4,49.7
5856,88.9,48.4
5857,100.1,43.8
5858,106.6,52.5
5859,100.0,63.1
5860,99.1,58.3
5861,92.3,50.0
5862,91.9,49.1
5863,106.8,49.5
5864,109.6,49.6
5865,90.8,52.3
5866,66.6,51.9
5867,90.5,49.7
5868,94.5,51.5
5869,85.9,49.9
5870,107.6,43.4
5871,95.3,47.8
5872,117.4,49.8
5873,95.9,43.8
5874,108.2,57.4
5875,98.2,50.6
5876,87.0,59.8
5877,109.9,51.2
5878,119.1,52.5
5879,96.3,40.1
5880,120.4,44.8
5881,94.2,49.0
5882,106.2,52.7
5883,80.6,48.2
5884,108.3,53.4
5885,104.7,55.7
5886,95.6,53.5
5887,101.9,52.8
5888,104.3,46.4
5889,109.9,47.5
5890,100.9,43.0
5891,106.9,44.4
5892,90.0,55.5
5893,99.8,46.6
5894,104.8,50.1
5895,100.7,46.0
5896,92.7,50.7
5897,111.6,50.1
5898,106.1,43.7
5899,108.3,47.2
5900,96.5,51.7
5901,106.6,50.5
5902,91.9,50.2
5903,103.8,56.8
5904,101.9,44.2
5905,109.2,50.3
5906,113.3,59.5
5907,92.7,49.9
5908,108.9,49.8
5909,92.0,55.8
5910,110.2,45.9
5911,94.9,49.8
5912,107.1,47.2
5913,106.3,50.3
5914,97.5,49.5
5915,100.6,65.5
5916,96.9,52.2
5917,103.2,53.1
5918,72.8,50.6
5919,98.9,37.6
5920,87.0,47.2
5921,100.1,51.9
5922,105.2,43.0
5923,103.0,49.0
5924,100.3,54.3
5925,119.3,55.7
5926,96.7,45.4
5927,94.3,47.2
5928,94.9,46.5
5929,98.8,47.0
5930,107.9,47.8
5931,75.4,51.3
5932,91.2,41.7
5933,72.9,51.6
5934,95.4,47.7
5935,90.6,52.7
5936,96.6,50.8
5937,98.1,57.6
5938,120.7,47.5
5939,98.1,49.8
5940,100.9,46.1
5941,111.1,58.3
5942,111.6,43.7
5943,101.1,45.5
5944,106.7,51.9
5945,100.5,51.7
5946,104.0,45.4
5947,109.5,52.7
5948,117.5,46.1
5949,99.2,49.2
5950,105.4,50.5
5951,90.6,36.4
5952,109.5,59.0
5953,83.9,51.8
5954,99.5,51.8
5955,102.4,40.9
5956,90.7,46.0
5957,106.5,44.3
5958,103.3,51.2
5959,89.7,51.6
5960,107.9,53.2
5961,114.2,48.7
5962,106.7,46.5
5963,105.9,47.4
5964,101.7,56.9
5965,100.3,47.7
5966,90.7,53.6
5967,90.0,55.2
5968,109.2,41.6
5969,105.6,51.4
5970,118.7,44.4
5971,100.2,45.8
5972,105.8,48.5
5973,88.0,53.3
5974,115.5,48.3
5975,78.8,48.6
5976,90.0,52.0
5977,101.2,51.0
5978,118.7,45.8
5979,109.9,43.7
5980,100.1,43.1
5981,103.0,50.8
5982,112.2,52.5
5983,106.6,42.7
5984,96.7,49.8
5985,96.8,53.9
5986,100.1,51.7
5987,107.5,54.2
5988,72.5,53.1
5989,96.1,52.9
5990,98.1,57.6
5991,104.7,46.6
5992,97.8,50.0
5993,83.6,53.1
5994,92.3,47.1
5995,105.3,46.4
5996,94.9,52.4
5997,96.2,55.4
5998,95.9,57.4
5999,92.6,56.5
6000,90.4,46.2
6001,92.8,52.6
6002,96.9,53.4
6003,95.5,49.0
6004,110.7,49.5
6005,95.3,55.7
6006,103.7,58.7
6007,105.0,59.1
6008,90.5,50.0
6009,114.9,52.1
6010,88.5,43.1
6011,101.4,60.7
6012,89.5,46.0
6013,91.1,57.1
6014,96.9,41.2
6015,100.7,54.6
6016,96.3,46.9
6017,96.9,55.2
6018,94.3,45.9
6019,84.4,45.3
6020,87.1,49.2
6021,95.1,57.9
6022,94.6,39.3
6023,101.3,50.8
6024,100.1,52.1
6025,102.2,54.3
6026,109.5,46.4
6027,88.9,51.6
6028,107.7,48.0
6029,86.7,50.3
6030,91.6,52.4
6031,92.3,54.9
6032,101.4,51.8
6033,92.9,52.6
6034,96.2,49.0
6035,105.7,56.1
6036,96.7,49.2
6037,81.9,48.6
6038,108.2,53.2
6039,95.0,41.8
6040,91.2,49.2
6041,115.0,43.6
6042,105.1,50.7
6043,108.8,61.4
6044,103.4,51.2
6045,85.2,45.8
6046,104.5,45.3
6047,131.9,58.4
6048,94.6,45.6
6049,96.8,55.1
6050,83.5,41.6
6051,117.8,44.0
6052,102.2,53.5
6053,92.8,43.9
6054,96.2,40.9
6055,102.2,43.8
6056,85.4,45.1
6057,101.2,46.3
6058,107.7,41.8
6059,102.0,48.4
6060,95.8,46.6
6061,102.2,58.5
6062,122.6,56.5
6063,90.1,53.5
6064,99.3,51.8
6065,111.3,46.4
6066,94.2,45.0
6067,85.0,50.9
6068,92.4,50.4
6069,114.3,54.0
6070,94.5,49.1
6071,102.3,51.8
6072,101.4,58.9
6073,128.7,42.8
6074,100.0,48.7
6075,103.0,41.9
6076,103.5,56.0
6077,87.4,55.4
6078,88.4,46.7
6079,102.0,47.3
6080,108.3,54.8
6081,99.6,44.2
6082,116.8,47.7
6083,102.5,43.9
6084,104.2,49.7
6085,113.2,49.4
6086,87.9,51.3
6087,106.0,51.6
6088,95.6,46.2
6089,112.1,52.5
6090,81.4,49.5
6091,101.7,52.0
6092,90.4,36.3
6093,96.1,44.1
6094,102.6,51.7
6095,108.5,57.5
6096,88.4,44.9
6097,89.8,53.8
6098,98.2,47.3
6099,89.2,51.3
6100,101.8,47.6
6101,135.8,46.9
6102,95.2,42.0
6103,104.2,45.9
6104,91.3,44.7
6105,90.7,48.1
6106,107.0,48.4
6107,110.7,57.4
6108,90.9,50.6
6109,97.7,50.8
6110,89.1,58.8
6111,96.0,53.5
6112,88.5,48.1
6113,70.3,46.9
6114,90.2,46.2
6115,115.0,44.3
6116,97.0,58.8
6117,86.5,50.4
6118,92.3,44.9
6119,102.8,49.1
6120,100.6,59.3
6121,93.8,49.5
6122,109.5,44.9
6123,81.0,45.6
6124,113.4,52.3
6125,100.0,49.4
6126,109.0,47.9
6127,91.1,50.1
6128,98.4,34.9
6129,112.8,42.9
6130,96.3,44.1
6131,112.5,41.4
6132,88.9,46.4
6133,109.9,45.4
6134,98.4,55.4
6135,107.9,49.8
6136,100.2,45.8
6137,94.3,53.3
6138,93.6,46.2
6139,94.6,52.2
6140,104.7,47.3
6141,89.3,47.1
6142,94.0,44.9
6143,96.6,51.5
6144,77.3,47.8
6145,102.6,50.4
6146,107.5,56.3
6147,107.5,53.5
6148,90.0,55.4
6149,84.6,50.7
6150,105.1,41.5
6151,98.2,46.7
6152,121.4,47.8
6153,113.6,50.4
6154,82.5,53.7
6155,88.6,51.9
6156,88.5,54.8
6157,104.3,51.7
6158,106.5,58.1
6159,109.7,42.7
6160,101.5,59.0
6161,87.8,49.0
6162,100.5,55.4
6163,102.6,55.0
6164,107.3,46.7
6165,114.2,56.5
6166,85.9,47.5
6167,108.6,51.2
6168,100.0,51.9
6169,113.9,57.7
6170,96.3,51.0
6171,111.4,49.7
6172,93.9,45.6
6173,97.8,58.3
6174,111.3,47.0
6175,90.8,51.2
6176,91.8,43.6
6177,101.9,47.1
6178,93.8,56.3
6179,121.1,47.9
6180,93.2,48.8
6181,90.0,45.9
6182,89.1,44.0
6183,103.0,49.7
6184,101.8,53.7
6185,90.2,48.6
6186,102.5,46.0
6187,96.2,39.1
6188,102.4,52.5
6189,95.3,54.2
6190,109.1,49.7
6191,94.9,50.1
6192,92.2,60.5
6193,96.7,45.6
6194,89.2,53.4
6195,88.5,54.9
6196,111.8,46.4
6197,99.6,60.9
6198,98.0,43.9
6199,105.9,53.2
6200,118.2,50.3
6201,88.1,49.3
6202,100.6,45.5
6203,93.3,42.9
6204,96.8,42.6
6205,95.2,52.3
6206,97.8,51.0
6207,107.9,46.4
6208,97.9,55.0
6209,115.1,53.5
6210,94.1,50.0
6211,97.7,41.6
6212,109.9,50.9
6213,112.8,50.0
6214,93.1,52.4
6215,102.8,63.3
6216,113.3,46.3
6217,107.3,47.0
6218,108.3,49.1
6219,104.3,48.5
6220,94.3,45.5
6221,106.9,45.1
6222,106.5,57.1
6223,102.8,51.1
6224,109.7,47.7
6225,115.1,43.2
6226,110.1,47.7
6227,106.4,44.6
6228,91.1,44.7
6229,97.4,46.3
6230,100.4,54.9
6231,93.9,51.6
6232,99.9,51.9
6233,105.4,49.4
6234,83.8,51.7
6235,96.5,44.1
6236,95.2,45.6
6237,114.2,43.7
6238,115.4,42.5
6239,95.9,50.5
6240,92.3,46.0
6241,102.9,57.2
6242,91.3,47.5
6243,107.1,52.9
6244,106.8,55.4
6245,101.5,51.9
6246,99.8,46.8
6247,99.9,46.6
6248,102.2,46.4
6249,117.0,45.6
6250,129.3,49.6
6251,95.1,48.7
6252,105.0,51.2
6253,102.0,45.3
6254,107.1,51.6
6255,97.3,53.9
6256,86.0,50.7
6257,122.1,52.9
6258,73.7,48.3
6259,89.8,47.6
6260,99.1,56.2
6261,101.5,47.0
6262,103.3,52.4
6263,109.8,59.7
6264,102.3,52.3
6265,82.7,49.6
6266,89.7,46.3
6267,121.2,50.8
6268,107.5,53.8
6269,102.4,43.3
6270,106.9,49.9
6271,109.7,50.8
6272,100.7,52.1
6273,69.8,52.9
6274,97.1,54.4
6275,103.6,52.4
6276,92.1,48.9
6277,105.3,51.6
6278,121.3,42.5
6279,107.8,53.8
6280,115.7,40.8
6281,96.7,45.3
6282,98.0,52.9
6283,98.2,45.8
6284,92.7,51.1
6285,105.4,51.1
6286,114.4,51.6
6287,94.0,53.4
6288,84.5,48.3
6289,104.0,47.3
6290,100.3,46.0
6291,102.2,45.3
6292,86.9,51.0
6293,88.6,50.8
6294,83.3,49.8
6295,84.2,46.3
6296,86.1,52.4
6297,117.4,55.2
6298,95.1,52.5
6299,86.6,46.8
6300,87.6,55.2
6301,100.9,55.1
6302,113.2,57.5
6303,85.4,45.4
6304,87.3,47.6
6305,100.8,49.6
6306,101.0,45.6
6307,107.3,59.5
6308,105.8,47.3
6309,101.5,55.8
6310,109.8,52.1
6311,97.9,46.8
6312,94.5,52.8
6313,127.0,48.5
6314,93.3,46.1
6315,103.1,60.7
6316,92.1,44.6
6317,109.2,50.6
6318,98.3,55.7
6319,119.5,43.7
6320,108.4,56.6
6321,87.5,53.0
6322,99.7,47.8
6323,97.6,51.4
6324,107.3,45.0
6325,95.2,43.5
6326,112.6,48.0
6327,95.4,53.1
6328,102.0,44.3
6329,108.5,47.9
6330,101.5,49.1
6331,83.0,44.7
6332,98.3,53.3
6333,104.1,55.7
6334,96.0,46.7
6335,104.2,43.2
6336,99.3,62.2
6337,102.2,44.8
6338,90.1,62.3
6339,102.6,44.5
6340,108.3,42.5
6341,105.8,46.0
6342,86.6,46.7
6343,94.1,45.6
6344,112.2,53.1
6345,104.8,49.9
6346,101.0,46.4
6347,86.0,52.6
6348,109.0,50.8
6349,100.8,55.6
6350,108.5,49.2
6351,91.3,45.8
6352,110.5,53.7
6353,109.4,50.2
6354,97.9,51.0
6355,95.3,56.3
6356,102.1,45.2
6357,118.1,35.1
6358,87.4,41.7
6359,82.3,51.8
6360,74.3,41.5
6361,113.0,51.0
6362,119.2,55.0
6363,89.3,38.9
6364,106.8,53.6
6365,94.2,50.0
6366,99.7,52.3
6367,104.5,43.3
6368,92.8,45.2
6369,92.0,45.6
6370,92.8,51.2
6371,96.7,55.6
6372,89.6,49.5
6373,120.7,47.8
6374,97.7,58.1
6375,104.3,47.5
6376,88.6,56.7
6377,85.6,52.0
6378,103.9,47.7
6379,113.3,55.4
6380,93.5,48.9
6381,106.9,53.8
6382,99.2,48.4
6383,111.5,47.9
6384,96.0,45.7
6385,97.1,49.0
6386,82.9,52.2
6387,98.5,52.6
6388,98.0,56.3
6389,110.5,53.7
6390,87.8,40.1
6391,99.5,60.5
6392,93.2,49.9
6393,88.8,49.2
6394,107.0,50.2
6395,109.0,49.1
6396,114.3,46.4
6397,90.1,53.1
6398,88.3,48.7
6399,107.7,55.2
6400,106.0,46.2
6401,100.2,45.6
6402,101.0,44.6
6403,107.9,57.1
6404,93.6,53.3
6405,105.3,50.0
6406,90.5,48.7
6407,90.1,52.7
6408,100.7,51.7
6409,86.7,45.1
6410,90.9,48.9
6411,88.4,57.1
6412,95.8,49.8
6413,108.9,58.5
6414,108.3,38.2
6415,92.4,50.7
6416,93.3,49.3
6417,95.7,49.0
6418,112.8,52.5
6419,103.1,49.0
6420,106.6,58.9
6421,108.2,61.7
6422,88.7,43.2
6423,83.8,50.2
6424,95.2,48.2
6425,96.5,55.4
6426,105.8,50.5
6427,107.9,52.5
6428,114.1,56.4
6429,98.0,46.6
6430,80.1,57.0
6431,94.5,51.7
6432,96.5,44.9
6433,127.3,39.1
6434,98.3,47.6
6435,83.6,50.9
6436,105.7,53.3
6437,111.2,44.8
6438,82.0,43.9
6439,112.1,41.0
6440,113.2,56.4
6441,74.2,51.7
6442,103.5,52.6
6443,94.5,50.0
6444,100.8,42.1
